icl_example_index,token_role,task,task_group,point_type,x_fv_pc1_raw_dot,y_activation_pc1_raw_dot,prompt_index,query_source_index,query_input,query_output,demo_source_index,demo_input,demo_output,token_position,token_text,token_label
4,pre_label_token,person-instrument,train,activation,6.117671966552734,12.832536697387695,52,85,Martin Gordon,piano,63,Maud Powell,violin,43,:,predictive_token
4,pre_label_token,person-instrument,train,activation,6.548553943634033,13.496440887451172,53,318,Harold Craxton,piano,65,Guto Pryce,guitar,43,:,predictive_token
4,pre_label_token,person-instrument,train,activation,10.342187881469727,14.723382949829102,54,331,Bill Anschell,piano,74,Meade Lux Lewis,piano,44,:,predictive_token
4,pre_label_token,person-instrument,train,activation,10.874452590942383,14.34360122680664,55,183,Alan Rubin,trumpet,64,Thad Jones,trumpet,47,:,predictive_token
4,pre_label_token,person-instrument,train,activation,5.639052391052246,11.345781326293945,56,220,Claus Schall,violin,51,Philip Fowke,piano,41,:,predictive_token
4,pre_label_token,person-instrument,train,activation,8.210393905639648,14.7610502243042,57,320,Ray Reach,piano,159,Ashley Hutchings,violin,47,:,predictive_token
4,pre_label_token,person-instrument,train,activation,5.621113300323486,13.567972183227539,58,13,Randy Newman,piano,37,Bradford Cox,guitar,44,:,predictive_token
4,pre_label_token,person-instrument,train,activation,8.198338508605957,13.939104080200195,59,237,Glen Ballard,guitar,226,Eddie Jobson,violin,45,:,predictive_token
4,pre_label_token,person-instrument,train,activation,8.735370635986328,15.003539085388184,60,135,Frank London,trumpet,5,Christopher O'Riley,piano,44,:,predictive_token
4,pre_label_token,person-instrument,train,activation,6.922710418701172,14.112417221069336,61,308,Tomaso Albinoni,violin,8,Larry Knechtel,guitar,41,:,predictive_token
4,pre_label_token,person-instrument,train,activation,5.094653606414795,11.455572128295898,62,84,Hughie Thomasson,guitar,128,Joe Walsh,guitar,40,:,predictive_token
4,pre_label_token,person-instrument,train,activation,9.23166275024414,14.512937545776367,63,305,Arthur Loesser,piano,118,Noel Mewton-Wood,piano,42,:,predictive_token
4,pre_label_token,person-instrument,train,activation,8.861923217773438,13.087614059448242,64,130,Doc Severinsen,trumpet,265,Pinchas Zukerman,violin,47,:,predictive_token
4,pre_label_token,person-instrument,train,activation,9.476629257202148,14.084585189819336,65,321,Rex Stewart,trumpet,203,Henri Herz,piano,46,:,predictive_token
4,pre_label_token,person-instrument,train,activation,10.529130935668945,15.428987503051758,66,356,Tony Ashton,piano,166,Marco Benevento,piano,44,:,predictive_token
4,pre_label_token,person-instrument,train,activation,4.4393510818481445,11.43429946899414,67,159,Ashley Hutchings,violin,87,Toshiko Akiyoshi,piano,43,:,predictive_token
4,pre_label_token,person-instrument,train,activation,5.325498104095459,10.811991691589355,68,81,Paz Lenchantin,violin,70,Trev Thoms,guitar,43,:,predictive_token
4,pre_label_token,person-instrument,train,activation,8.726018905639648,13.751033782958984,69,48,Malcolm Goldstein,violin,128,Joe Walsh,guitar,39,:,predictive_token
4,pre_label_token,person-instrument,train,activation,10.291458129882812,14.740161895751953,70,354,Franz Schmidt,piano,96,Keith Sterling,piano,45,:,predictive_token
4,pre_label_token,person-instrument,train,activation,7.149160861968994,12.832298278808594,71,275,Tom Fletcher,guitar,54,Carmell Jones,trumpet,42,:,predictive_token
4,pre_label_token,person-instrument,train,activation,10.178346633911133,14.426236152648926,72,124,Percy Grainger,piano,240,Nita Strauss,guitar,40,:,predictive_token
4,pre_label_token,person-instrument,train,activation,9.528990745544434,14.427732467651367,73,350,Bob Gaudio,piano,31,Cipriani Potter,piano,47,:,predictive_token
4,pre_label_token,person-instrument,train,activation,10.228126525878906,15.010496139526367,74,310,Kenneth Leighton,piano,51,Philip Fowke,piano,45,:,predictive_token
4,pre_label_token,person-instrument,train,activation,9.233419418334961,14.007118225097656,75,154,Rubin Goldmark,piano,177,Ma Sicong,violin,44,:,predictive_token
4,pre_label_token,person-instrument,train,activation,5.953277587890625,12.696043014526367,76,188,Franz Anton Ries,violin,315,Lonnie Brooks,violin,40,:,predictive_token
4,pre_label_token,person-instrument,train,activation,7.90385103225708,14.102529525756836,77,203,Henri Herz,piano,210,Terry Gibbs,piano,43,:,predictive_token
4,pre_label_token,person-instrument,train,activation,8.297307968139648,13.166378021240234,78,161,Georgie Fame,piano,128,Joe Walsh,guitar,49,:,predictive_token
4,pre_label_token,person-instrument,train,activation,6.861042022705078,12.345404624938965,79,163,Jerry Donahue,guitar,228,Beppe Gambetta,guitar,44,:,predictive_token
4,pre_label_token,person-instrument,train,activation,7.454555511474609,12.661683082580566,80,93,Henning Kraggerud,violin,198,James Honeyman-Scott,guitar,47,:,predictive_token
4,pre_label_token,person-instrument,train,activation,9.680370330810547,15.34261703491211,81,69,Fred Van Hove,piano,287,Cyril Scott,piano,43,:,predictive_token
4,pre_label_token,person-instrument,train,activation,6.271883964538574,13.900419235229492,82,11,Alain Lanty,piano,153,Carla Kihlstedt,violin,42,:,predictive_token
4,pre_label_token,person-instrument,train,activation,9.805896759033203,14.470528602600098,83,90,Henry Halstead,violin,281,Alvino Rey,guitar,43,:,predictive_token
4,pre_label_token,person-instrument,train,activation,5.7214155197143555,11.527673721313477,84,46,Rob Zombie,guitar,282,Dizzy Reed,piano,39,:,predictive_token
4,pre_label_token,person-instrument,train,activation,9.929052352905273,14.747859001159668,85,319,David Gates,violin,311,Theodor Leschetizky,piano,46,:,predictive_token
4,pre_label_token,person-instrument,train,activation,7.367936134338379,12.05168628692627,86,208,Liam Gallagher,guitar,179,Dave Hernandez,guitar,39,:,predictive_token
4,pre_label_token,person-instrument,train,activation,5.261756896972656,10.321837425231934,87,273,Cheyenne Kimball,guitar,351,Bud Scott,guitar,41,:,predictive_token
4,pre_label_token,person-instrument,train,activation,9.62399673461914,15.342223167419434,88,151,Arve Henriksen,trumpet,105,Aaron Lee Tasjan,guitar,42,:,predictive_token
4,pre_label_token,person-instrument,train,activation,6.09171199798584,10.462404251098633,89,73,Frank Mills,piano,252,Thelonious Monk,piano,42,:,predictive_token
4,pre_label_token,person-instrument,train,activation,5.464223384857178,11.76957893371582,90,136,Franz Benda,violin,315,Lonnie Brooks,violin,46,:,predictive_token
4,pre_label_token,person-instrument,train,activation,6.364106178283691,11.464594841003418,91,304,Derek Trucks,guitar,302,Baaba Maal,guitar,45,:,predictive_token
4,pre_label_token,person-instrument,train,activation,6.627771377563477,13.437553405761719,92,123,Guy Barker,trumpet,142,Deborah Conway,guitar,40,:,predictive_token
4,pre_label_token,person-instrument,train,activation,4.329597473144531,10.134893417358398,93,224,Matthieu Chedid,guitar,13,Randy Newman,piano,40,:,predictive_token
4,pre_label_token,person-instrument,train,activation,7.6329474449157715,12.928159713745117,94,184,Josephine Wiggs,guitar,309,George Gershwin,piano,40,:,predictive_token
4,pre_label_token,person-instrument,train,activation,5.233724594116211,11.809171676635742,95,353,Marvin Stamm,trumpet,31,Cipriani Potter,piano,42,:,predictive_token
4,pre_label_token,person-instrument,train,activation,9.736297607421875,15.175036430358887,96,282,Dizzy Reed,piano,241,Marcelo Camelo,guitar,42,:,predictive_token
4,pre_label_token,person-instrument,train,activation,5.2137770652771,11.359341621398926,97,269,Gerard Presencer,trumpet,39,Mark Knopfler,violin,42,:,predictive_token
4,pre_label_token,person-instrument,train,activation,10.608927726745605,14.230951309204102,98,40,Fred Mascherino,guitar,11,Alain Lanty,piano,49,:,predictive_token
4,pre_label_token,person-instrument,train,activation,10.7772798538208,15.712493896484375,99,61,Sergiu Luca,violin,201,Frederick Grinke,violin,43,:,predictive_token
4,pre_label_token,person-instrument,train,activation,7.736019611358643,13.827542304992676,100,251,Romain-Octave Pelletier I,piano,97,Shlomo Mintz,violin,42,:,predictive_token
4,pre_label_token,person-instrument,train,activation,6.196689605712891,14.488866806030273,101,218,Raimonds Pauls,piano,163,Jerry Donahue,guitar,41,:,predictive_token
4,pre_label_token,person-instrument,train,activation,8.92278003692627,13.483165740966797,102,141,Compay Segundo,guitar,220,Claus Schall,violin,42,:,predictive_token
4,pre_label_token,person-instrument,train,activation,10.019371032714844,14.306415557861328,103,281,Alvino Rey,guitar,17,Anthony Burger,piano,43,:,predictive_token
4,pre_label_token,person-instrument,train,activation,8.513101577758789,14.147833824157715,104,292,Bi Ribeiro,guitar,123,Guy Barker,trumpet,45,:,predictive_token
4,pre_label_token,person-instrument,train,activation,8.544136047363281,11.44802188873291,105,339,Svend Asmussen,violin,263,Scarlet Rivera,violin,40,:,predictive_token
4,pre_label_token,person-instrument,train,activation,6.347967147827148,14.571218490600586,106,186,Roger Ingram,trumpet,152,Ola Kvernberg,violin,44,:,predictive_token
4,pre_label_token,person-instrument,train,activation,10.620296478271484,14.443662643432617,107,207,Ian Carr,trumpet,166,Marco Benevento,piano,41,:,predictive_token
4,pre_label_token,person-instrument,train,activation,8.130867004394531,11.970466613769531,108,351,Bud Scott,guitar,108,Nat King Cole,piano,45,:,predictive_token
4,pre_label_token,person-instrument,train,activation,9.684520721435547,13.951053619384766,109,28,Buster Harding,piano,339,Svend Asmussen,violin,44,:,predictive_token
4,pre_label_token,person-instrument,train,activation,9.518507957458496,12.967289924621582,110,158,Friedrich Wieck,piano,322,Floor Jansen,violin,46,:,predictive_token
4,pre_label_token,person-instrument,train,activation,11.149599075317383,13.82031536102295,111,57,Yvonne Hubert,piano,36,Lewis Kaplan,violin,41,:,predictive_token
4,pre_label_token,person-instrument,train,activation,5.803872108459473,12.257474899291992,112,24,Gunnar Andreas Berg,guitar,244,Charlie Palmieri,piano,41,:,predictive_token
4,pre_label_token,person-instrument,train,activation,4.833930015563965,11.972455024719238,113,94,Georges Mathias,piano,184,Josephine Wiggs,guitar,41,:,predictive_token
4,pre_label_token,person-instrument,train,activation,9.246880531311035,14.126104354858398,114,77,Teddy Wilson,piano,280,Brian May,guitar,39,:,predictive_token
4,pre_label_token,person-instrument,train,activation,7.207064628601074,12.67532730102539,115,277,Jimmy McCracklin,piano,272,Yves Nat,piano,42,:,predictive_token
4,pre_label_token,person-instrument,train,activation,10.417642593383789,15.463783264160156,116,8,Larry Knechtel,guitar,277,Jimmy McCracklin,piano,46,:,predictive_token
4,pre_label_token,person-instrument,train,activation,5.356239318847656,11.358027458190918,117,7,Neil Hagerty,guitar,79,Gideon Klein,piano,44,:,predictive_token
4,pre_label_token,person-instrument,train,activation,10.05545711517334,14.474964141845703,118,110,Clara Haskil,piano,236,Wild Bill Davis,piano,45,:,predictive_token
4,pre_label_token,person-instrument,train,activation,8.32773494720459,13.972967147827148,119,115,Arthur Rubinstein,piano,256,John Mayall,guitar,42,:,predictive_token
4,pre_label_token,person-instrument,train,activation,7.83429479598999,11.632590293884277,120,249,Jaap Spaanderman,piano,278,The Edge,guitar,44,:,predictive_token
4,pre_label_token,person-instrument,train,activation,9.771678924560547,14.042011260986328,121,246,Francisco Canaro,violin,96,Keith Sterling,piano,40,:,predictive_token
4,pre_label_token,person-instrument,train,activation,7.373201847076416,14.063669204711914,122,143,Pietro Locatelli,violin,217,George Martin,piano,41,:,predictive_token
4,pre_label_token,person-instrument,train,activation,8.635053634643555,12.601818084716797,123,99,Roy Paci,trumpet,354,Franz Schmidt,piano,43,:,predictive_token
4,pre_label_token,person-instrument,train,activation,7.037509918212891,12.5502347946167,124,76,Suna Kan,violin,66,Leonard Bernstein,piano,41,:,predictive_token
4,pre_label_token,person-instrument,train,activation,11.624645233154297,15.507245063781738,125,225,Sylvie Courvoisier,piano,2,Tyshawn Sorey,piano,49,:,predictive_token
4,pre_label_token,person-instrument,train,activation,5.435823440551758,12.280120849609375,126,341,Doug Raney,guitar,273,Cheyenne Kimball,guitar,44,:,predictive_token
4,pre_label_token,person-instrument,train,activation,7.772342681884766,12.615083694458008,127,336,Jack Nitzsche,piano,13,Randy Newman,piano,44,:,predictive_token
4,pre_label_token,person-instrument,train,activation,9.271697044372559,16.058387756347656,128,79,Gideon Klein,piano,243,Cornelius Jakhelln,guitar,44,:,predictive_token
4,pre_label_token,person-instrument,train,activation,8.610008239746094,12.287834167480469,129,166,Marco Benevento,piano,296,Cat Stevens,guitar,42,:,predictive_token
4,pre_label_token,person-instrument,train,function_vector,14.03147029876709,8.472068786621094,,,,,,,,,,
4,pre_label_token,next_item,train,activation,-1.5510858297348022,-13.577642440795898,0,35,mm,nn,81,iv,v,36,:,predictive_token
4,pre_label_token,next_item,train,activation,3.547246217727661,-12.493951797485352,1,56,July,August,21,V,W,33,:,predictive_token
4,pre_label_token,next_item,train,activation,-1.0187888145446777,-19.253557205200195,2,116,II,JJ,56,July,August,35,:,predictive_token
4,pre_label_token,next_item,train,activation,-0.6341875791549683,-12.945509910583496,3,94,14,15,139,III,IV,37,:,predictive_token
4,pre_label_token,next_item,train,activation,-2.042391300201416,-14.006542205810547,4,43,ii,jj,31,D,E,34,:,predictive_token
4,pre_label_token,next_item,train,activation,-3.257152795791626,-16.198211669921875,5,122,j,k,36,XIV,XV,36,:,predictive_token
4,pre_label_token,next_item,train,activation,1.2191994190216064,-15.452033996582031,6,69,24,25,151,w,x,33,:,predictive_token
4,pre_label_token,next_item,train,activation,-0.746260404586792,-13.093000411987305,7,40,II,III,21,V,W,33,:,predictive_token
4,pre_label_token,next_item,train,activation,3.180870294570923,-10.581634521484375,8,144,october,november,15,V,VI,33,:,predictive_token
4,pre_label_token,next_item,train,activation,1.62398362159729,-16.521812438964844,9,128,August,September,62,n,o,34,:,predictive_token
